BIN1_CHR	BIN1_START	BIN1_END	BIN2_CHROMOSOME	BIN2_START	BIN2_END	FDR	DETECTION_SCALE
chr5	43730000	43740000	chr5	44770000	44780000	0.005293255602162818	2.111212657236631
chr5	44530000	44540000	chr5	44770000	44780000	2.010537247298938e-05	2.111212657236631
chr5	44860000	44870000	chr5	44940000	44950000	0.004843612647084901	2.111212657236631
chr5	44860000	44870000	chr5	45020000	45030000	0.02233922404972307	2.111212657236631
chr5	44860000	44870000	chr5	45690000	45700000	0.037120078167736305	2.111212657236631
chr5	44940000	44950000	chr5	45510000	45520000	0.019090399878063043	3.2
chr5	44950000	44960000	chr5	45690000	45700000	0.01863664518381054	2.111212657236631
chr5	45030000	45040000	chr5	45520000	45530000	0.00024240186914001752	2.111212657236631
chr5	45030000	45040000	chr5	45630000	45640000	0.029241662658689584	2.111212657236631
chr5	45030000	45040000	chr5	45690000	45700000	0.012314087623669116	2.111212657236631
chr5	45540000	45550000	chr5	45690000	45700000	0.021467717361055454	2.111212657236631
chr5	49830000	49840000	chr5	50040000	50050000	0.026857346416575067	3.2
chr5	50250000	50260000	chr5	51280000	51290000	0.004897115335152141	2.599207668339954
chr5	51980000	51990000	chr5	52200000	52210000	0.004843612647084901	2.599207668339954
chr5	52240000	52250000	chr5	52380000	52390000	0.00018912702701080218	2.111212657236631
chr5	52240000	52250000	chr5	53510000	53520000	0.025574217961819558	2.111212657236631
chr5	52420000	52430000	chr5	53520000	53530000	0.0023350011513087222	3.2
chr5	52450000	52460000	chr5	52730000	52740000	0.0007139088597701848	3.2
chr5	52550000	52560000	chr5	52720000	52730000	0.023623173586382065	2.111212657236631
chr5	52550000	52560000	chr5	53510000	53520000	0.003945252990937404	2.111212657236631
chr5	52730000	52740000	chr5	53520000	53530000	0.00011657288657133484	2.111212657236631
chr5	52770000	52780000	chr5	53280000	53290000	0.018574844305161826	3.2
chr5	52770000	52780000	chr5	53150000	53160000	0.0041558523390968095	2.111212657236631
chr5	53540000	53550000	chr5	53710000	53720000	0.00021572294317461673	2.111212657236631
chr5	53540000	53550000	chr5	53780000	53790000	0.005516799204364066	2.111212657236631
chr5	53810000	53820000	chr5	54140000	54150000	3.265305577957209e-05	2.111212657236631
chr5	53810000	53820000	chr5	54440000	54450000	0.0035835582905432363	2.111212657236631
chr5	53820000	53830000	chr5	53940000	53950000	0.01132746531720305	2.111212657236631
chr5	53820000	53830000	chr5	54030000	54040000	0.03157041007643218	2.111212657236631
chr5	54200000	54210000	chr5	54440000	54450000	3.265305577957209e-05	2.111212657236631
chr5	54470000	54480000	chr5	54990000	55000000	0.0017498618425737975	2.111212657236631
chr5	54490000	54500000	chr5	55210000	55220000	0.04766040831938049	4.222425314473262
chr5	54620000	54630000	chr5	54990000	55000000	0.0006717402806711134	2.599207668339954
chr5	54700000	54710000	chr5	54980000	54990000	0.0002781411362227926	2.111212657236631
chr5	55000000	55010000	chr5	55200000	55210000	0.0022848043532422723	2.111212657236631
chr5	55260000	55270000	chr5	55490000	55500000	0.000645776890197053	2.599207668339954
chr5	55280000	55290000	chr5	55400000	55410000	0.002524449503758676	2.111212657236631
chr5	20960000	20970000	chr5	21450000	21460000	0.037973502607975614	2.111212657236631
chr5	20970000	20980000	chr5	21330000	21340000	0.007476753754432353	2.111212657236631
chr5	20970000	20980000	chr5	21800000	21810000	0.019755607785710675	2.111212657236631
chr5	21480000	21490000	chr5	21790000	21800000	0.008450308755661584	2.599207668339954
chr5	21820000	21830000	chr5	21910000	21920000	0.012619532236099225	2.111212657236631
chr5	21820000	21830000	chr5	22220000	22230000	0.04924163222620901	2.111212657236631
chr5	21910000	21920000	chr5	22220000	22230000	0.015433802446365616	2.111212657236631
chr5	21920000	21930000	chr5	23130000	23140000	0.01999744991436841	2.111212657236631
chr5	22890000	22900000	chr5	23120000	23130000	0.03473037954312383	2.599207668339954
chr5	23820000	23830000	chr5	23990000	24000000	0.001351202854750909	2.111212657236631
chr5	23820000	23830000	chr5	24100000	24110000	0.0014344944093786192	2.111212657236631
chr5	24000000	24010000	chr5	24100000	24110000	0.003115805000382466	2.111212657236631
chr5	24230000	24240000	chr5	24430000	24440000	0.017535320739664736	2.111212657236631
chr5	24230000	24240000	chr5	24630000	24640000	0.02469249550294525	2.111212657236631
chr5	24440000	24450000	chr5	24620000	24630000	0.004955936149213463	2.111212657236631
chr5	24630000	24640000	chr5	25000000	25010000	0.0002657280387402197	2.111212657236631
chr5	25760000	25770000	chr5	26330000	26340000	0.0259685642452843	2.111212657236631
chr5	25770000	25780000	chr5	26700000	26710000	0.02469249550294525	2.599207668339954
chr5	26020000	26030000	chr5	26330000	26340000	0.030359774121560427	2.599207668339954
chr5	26330000	26340000	chr5	26700000	26710000	0.03849351348316532	2.111212657236631
chr5	26490000	26500000	chr5	26690000	26700000	0.010541001061731694	2.111212657236631
chr5	27010000	27020000	chr5	28760000	28770000	0.004024927314103495	2.111212657236631
chr5	27020000	27030000	chr5	28010000	28020000	0.021811564112597496	2.111212657236631
chr5	28340000	28350000	chr5	28760000	28770000	0.0010424966309903472	2.599207668339954
chr5	28780000	28790000	chr5	28880000	28890000	0.0001562003346938882	2.111212657236631
chr5	30030000	30040000	chr5	31230000	31240000	0.002724441383753412	2.599207668339954
chr5	30040000	30050000	chr5	30390000	30400000	0.014471775569728246	2.111212657236631
chr5	30400000	30410000	chr5	31210000	31220000	0.022803483067453556	2.599207668339954
chr5	31580000	31590000	chr5	32080000	32090000	0.001351202854750909	2.599207668339954
chr5	31580000	31590000	chr5	31800000	31810000	3.7751532606227525e-05	2.111212657236631
chr5	31650000	31660000	chr5	31800000	31810000	0.01793764396423985	2.111212657236631
chr5	31820000	31830000	chr5	32080000	32090000	1.7138134071892352e-06	2.111212657236631
chr5	31830000	31840000	chr5	31920000	31930000	0.0051142912972310375	2.111212657236631
chr5	31920000	31930000	chr5	32070000	32080000	0.0026039349958024444	2.111212657236631
chr5	32230000	32240000	chr5	32320000	32330000	0.004411155028892279	2.111212657236631
chr5	32230000	32240000	chr5	32600000	32610000	0.0006530010791564362	2.111212657236631
chr5	32310000	32320000	chr5	32610000	32620000	0.01793764396423985	2.599207668339954
chr5	32400000	32410000	chr5	32600000	32610000	0.014471775569728246	2.111212657236631
chr5	32490000	32500000	chr5	32590000	32600000	6.247885099968592e-05	2.111212657236631
chr5	32630000	32640000	chr5	33410000	33420000	0.0026851886706230643	2.599207668339954
chr5	32700000	32710000	chr5	33400000	33410000	0.001351202854750909	3.6758347359905126
chr5	32700000	32710000	chr5	33180000	33190000	0.0026851886706230643	2.599207668339954
chr5	32710000	32720000	chr5	33290000	33300000	0.0011043741684572882	2.111212657236631
chr5	32710000	32720000	chr5	32910000	32920000	0.0026297861681152156	2.111212657236631
chr5	33180000	33190000	chr5	33400000	33410000	0.004411155028892279	2.599207668339954
chr5	33430000	33440000	chr5	33960000	33970000	0.0003746316723880403	2.111212657236631
chr5	33620000	33630000	chr5	33930000	33940000	0.02640732633284099	4.222425314473262
chr5	33990000	34000000	chr5	34450000	34460000	0.0006530010791564362	2.111212657236631
chr5	34170000	34180000	chr5	34450000	34460000	0.04848159453411564	2.599207668339954
chr5	34240000	34250000	chr5	34450000	34460000	0.0005568919297471552	2.111212657236631
chr5	34490000	34500000	chr5	34890000	34900000	4.884662203497037e-06	2.599207668339954
chr5	34480000	34490000	chr5	35000000	35010000	0.0051142912972310375	2.599207668339954
chr5	34520000	34530000	chr5	34650000	34660000	0.0022163521745063434	2.111212657236631
chr5	34510000	34520000	chr5	34810000	34820000	0.04386351917132776	2.599207668339954
chr5	35050000	35060000	chr5	35940000	35950000	0.0022163521745063434	2.599207668339954
chr5	35090000	35100000	chr5	35200000	35210000	0.007550490835111296	2.599207668339954
chr5	35230000	35240000	chr5	35930000	35940000	0.009021977635309507	2.599207668339954
chr5	35230000	35240000	chr5	35430000	35440000	0.029312272413183856	2.599207668339954
chr5	35640000	35650000	chr5	35920000	35930000	0.0005568919297471552	2.599207668339954
chr5	35770000	35780000	chr5	35920000	35930000	0.00013938718514667768	2.111212657236631
chr5	36070000	36080000	chr5	36300000	36310000	0.005581161823837424	2.111212657236631
chr5	36070000	36080000	chr5	36690000	36700000	0.001375532972395708	2.111212657236631
chr5	36170000	36180000	chr5	36690000	36700000	0.006137381771142614	2.111212657236631
chr5	36260000	36270000	chr5	36690000	36700000	0.0022163521745063434	2.599207668339954
chr5	36410000	36420000	chr5	36500000	36510000	0.0011646789117354286	2.111212657236631
chr5	36410000	36420000	chr5	36690000	36700000	0.0005568919297471552	2.111212657236631
chr5	36510000	36520000	chr5	36690000	36700000	0.0001562003346938882	2.111212657236631
chr5	36600000	36610000	chr5	36680000	36690000	0.04848159453411564	2.111212657236631
chr5	36730000	36740000	chr5	37010000	37020000	0.004955936149213463	2.599207668339954
chr5	36730000	36740000	chr5	37080000	37090000	0.019755607785710675	2.599207668339954
chr5	36740000	36750000	chr5	36860000	36870000	8.002116416960802e-06	2.111212657236631
chr5	36870000	36880000	chr5	37000000	37010000	0.01406871804814395	2.111212657236631
chr5	37410000	37420000	chr5	37820000	37830000	0.0005568919297471552	2.599207668339954
chr5	92250000	92260000	chr5	92910000	92920000	0.02586610947129913	2.111212657236631
chr5	92420000	92430000	chr5	92910000	92920000	0.0020223983515205808	2.111212657236631
chr5	92930000	92940000	chr5	93130000	93140000	9.76865663915305e-07	2.111212657236631
chr5	92930000	92940000	chr5	93230000	93240000	2.1618246798619605e-05	2.599207668339954
chr5	93150000	93160000	chr5	93230000	93240000	9.080365695539394e-05	2.111212657236631
chr5	93860000	93870000	chr5	94020000	94030000	0.001175870545110006	2.111212657236631
chr5	94300000	94310000	chr5	94570000	94580000	1.4161615043306597e-05	2.111212657236631
chr5	94300000	94310000	chr5	94440000	94450000	0.035954725723986426	2.111212657236631
chr5	94980000	94990000	chr5	95110000	95120000	0.0046482279357731625	2.111212657236631
chr5	94990000	95000000	chr5	95170000	95180000	9.219652848916719e-05	2.111212657236631
chr5	95190000	95200000	chr5	95670000	95680000	2.1876601942174354e-05	2.111212657236631
chr5	95190000	95200000	chr5	95930000	95940000	0.002016181607859313	2.111212657236631
chr5	95290000	95300000	chr5	95410000	95420000	0.04319609098511405	2.111212657236631
chr5	95290000	95300000	chr5	95660000	95670000	0.00024364632435107988	2.111212657236631
chr5	95420000	95430000	chr5	95660000	95670000	0.02586610947129913	2.111212657236631
chr5	95580000	95590000	chr5	95660000	95670000	0.014439606406222655	2.111212657236631
chr5	95680000	95690000	chr5	95930000	95940000	1.3228225779945053e-06	2.111212657236631
chr5	95950000	95960000	chr5	96070000	96080000	0.003593586574925456	2.599207668339954
chr5	95950000	95960000	chr5	96490000	96500000	0.0020223983515205808	2.111212657236631
chr5	96090000	96100000	chr5	96490000	96500000	0.000824807556493414	2.111212657236631
chr5	96200000	96210000	chr5	96480000	96490000	3.642567060211377e-05	2.111212657236631
chr5	96200000	96210000	chr5	96370000	96380000	0.02586610947129913	2.111212657236631
chr5	96330000	96340000	chr5	96480000	96490000	0.013956776680481965	2.111212657236631
chr5	96510000	96520000	chr5	98150000	98160000	0.007033392553718475	3.2
chr5	96560000	96570000	chr5	96870000	96880000	0.014439606406222655	2.111212657236631
chr5	96760000	96770000	chr5	97680000	97690000	0.0233103456180429	2.111212657236631
chr5	97440000	97450000	chr5	97640000	97650000	0.040344320990707665	2.111212657236631
chr5	97640000	97650000	chr5	98100000	98110000	0.04603931417333065	2.111212657236631
chr5	97680000	97690000	chr5	98090000	98100000	0.029393049407624626	2.599207668339954
chr5	97790000	97800000	chr5	98100000	98110000	2.29199905263591e-05	2.111212657236631
chr5	98170000	98180000	chr5	98380000	98390000	0.010122881103392566	2.111212657236631
chr5	98240000	98250000	chr5	98370000	98380000	1.3228225779945053e-06	2.111212657236631
chr5	98440000	98450000	chr5	99640000	99650000	0.003593586574925456	2.111212657236631
chr5	98830000	98840000	chr5	99410000	99420000	2.29199905263591e-05	2.111212657236631
chr5	99960000	99970000	chr5	100370000	100380000	0.0017293816278087792	2.111212657236631
chr5	101860000	101870000	chr5	102810000	102820000	0.013049734576833885	2.111212657236631
chr5	101920000	101930000	chr5	102370000	102380000	0.0015303753968966536	2.111212657236631
chr5	101910000	101920000	chr5	102310000	102320000	0.02510652889824561	2.111212657236631
chr5	101910000	101920000	chr5	102470000	102480000	0.004172098549184978	2.111212657236631
chr5	101910000	101920000	chr5	102550000	102560000	0.04344410460101412	2.111212657236631
chr5	101920000	101930000	chr5	102000000	102010000	0.048579515022673096	2.111212657236631
chr5	102010000	102020000	chr5	102370000	102380000	0.001698926258523569	2.111212657236631
chr5	102100000	102110000	chr5	102370000	102380000	0.04513939658420271	2.599207668339954
chr5	102110000	102120000	chr5	102300000	102310000	0.00042458105807123694	2.111212657236631
chr5	102380000	102390000	chr5	102470000	102480000	0.004746358376176429	2.111212657236631
chr5	102570000	102580000	chr5	102810000	102820000	9.080365695539394e-05	2.599207668339954
chr5	102920000	102930000	chr5	103130000	103140000	0.001175870545110006	2.111212657236631
chr5	102920000	102930000	chr5	103500000	103510000	2.1876601942174354e-05	2.111212657236631
chr5	103140000	103150000	chr5	103510000	103520000	9.219652848916719e-05	2.111212657236631
chr5	105610000	105620000	chr5	105740000	105750000	0.028534039558697318	3.2
chr5	106720000	106730000	chr5	106900000	106910000	0.029393049407624626	2.111212657236631
chr5	106720000	106730000	chr5	107000000	107010000	0.02586610947129913	2.111212657236631
chr5	107020000	107030000	chr5	107680000	107690000	0.03425770215275735	2.111212657236631
chr5	107480000	107490000	chr5	107680000	107690000	0.048579515022673096	2.111212657236631
chr5	107840000	107850000	chr5	107960000	107970000	0.04190451143969806	3.2
chr5	107990000	108000000	chr5	108810000	108820000	0.0071331292709393675	3.6758347359905126
chr5	108000000	108010000	chr5	108630000	108640000	0.042527694478655224	3.2
chr5	108650000	108660000	chr5	108800000	108810000	0.015544007111697192	3.2
chr5	109020000	109030000	chr5	109670000	109680000	0.04561576842217665	2.111212657236631
chr5	109030000	109040000	chr5	109930000	109940000	0.013956776680481965	2.599207668339954
chr5	109770000	109780000	chr5	109940000	109950000	0.003079870670226193	2.599207668339954
chr5	145910000	145920000	chr5	146560000	146570000	0.00012449866911074474	2.111212657236631
chr5	145920000	145930000	chr5	146340000	146350000	8.92669559171555e-06	2.111212657236631
chr5	146050000	146060000	chr5	146560000	146570000	0.03461345152955334	2.111212657236631
chr5	146590000	146600000	chr5	146950000	146960000	0.004317582789560481	2.111212657236631
chr5	146600000	146610000	chr5	146750000	146760000	4.281188682464521e-05	2.111212657236631
chr5	146840000	146850000	chr5	146950000	146960000	0.02818618210117274	2.599207668339954
chr5	147000000	147010000	chr5	147200000	147210000	0.002852334222185178	2.111212657236631
chr5	147320000	147330000	chr5	147490000	147500000	0.011423755051388	2.111212657236631
chr5	147330000	147340000	chr5	147740000	147750000	0.010837991459533434	2.111212657236631
chr5	147560000	147570000	chr5	147740000	147750000	0.0016815043825134722	2.599207668339954
chr5	147550000	147560000	chr5	148100000	148110000	0.001171560366671059	2.111212657236631
chr5	147820000	147830000	chr5	148100000	148110000	0.00013960076117878486	2.599207668339954
chr5	148110000	148120000	chr5	148400000	148410000	0.00023828012489855355	2.111212657236631
chr5	148110000	148120000	chr5	148490000	148500000	0.00010673516850661909	2.111212657236631
chr5	148120000	148130000	chr5	148640000	148650000	0.01996036933628809	2.111212657236631
chr5	148410000	148420000	chr5	148490000	148500000	0.023978577058884443	2.111212657236631
